family_id,area_id,house_number,house_type,has_toilet,socio_economic_category
91461,461,H-91461,PUCCA,True,LOW
91462,462,H-91462,KUTCHA,True,LOW
91463,463,H-91463,SEMI_PUCCA,True,MIDDLE
91464,464,H-91464,PUCCA,True,HIGH
91465,465,H-91465,SEMI_PUCCA,False,MIDDLE
91466,466,H-91466,SEMI_PUCCA,True,MIDDLE
91467,467,H-91467,PUCCA,True,MIDDLE
91468,468,H-91468,PUCCA,True,MIDDLE
91469,469,H-91469,SEMI_PUCCA,True,LOW
91470,470,H-91470,KUTCHA,True,MIDDLE
91471,471,H-91471,PUCCA,True,MIDDLE
91472,472,H-91472,SEMI_PUCCA,True,MIDDLE
91473,473,H-91473,KUTCHA,True,MIDDLE
91474,474,H-91474,SEMI_PUCCA,True,MIDDLE
91475,475,H-91475,SEMI_PUCCA,True,LOW
91476,476,H-91476,PUCCA,False,HIGH
91477,477,H-91477,PUCCA,True,MIDDLE
91478,478,H-91478,PUCCA,True,LOW
91479,479,H-91479,KUTCHA,False,HIGH
91480,480,H-91480,PUCCA,True,MIDDLE
91481,481,H-91481,PUCCA,False,MIDDLE
91482,482,H-91482,PUCCA,True,LOW
91483,483,H-91483,PUCCA,True,MIDDLE
91484,484,H-91484,PUCCA,True,HIGH
91485,485,H-91485,SEMI_PUCCA,False,LOW
91486,486,H-91486,SEMI_PUCCA,True,LOW
91487,487,H-91487,PUCCA,True,LOW
91488,488,H-91488,KUTCHA,True,MIDDLE
91489,489,H-91489,PUCCA,True,MIDDLE
91490,490,H-91490,PUCCA,True,MIDDLE
91491,491,H-91491,PUCCA,True,HIGH
91492,492,H-91492,PUCCA,True,MIDDLE
91493,493,H-91493,KUTCHA,True,MIDDLE
91494,494,H-91494,PUCCA,True,MIDDLE
91495,495,H-91495,SEMI_PUCCA,True,LOW
91496,496,H-91496,SEMI_PUCCA,True,LOW
91497,497,H-91497,KUTCHA,True,MIDDLE
91498,498,H-91498,SEMI_PUCCA,True,LOW
91499,499,H-91499,KUTCHA,True,LOW
91500,500,H-91500,SEMI_PUCCA,False,MIDDLE
91501,1,H-91501,PUCCA,False,LOW
91502,2,H-91502,SEMI_PUCCA,False,MIDDLE
91503,3,H-91503,SEMI_PUCCA,True,LOW
91504,4,H-91504,PUCCA,True,LOW
91505,5,H-91505,SEMI_PUCCA,True,MIDDLE
91506,6,H-91506,SEMI_PUCCA,True,MIDDLE
91507,7,H-91507,PUCCA,True,MIDDLE
91508,8,H-91508,KUTCHA,True,MIDDLE
91509,9,H-91509,PUCCA,True,LOW
91510,10,H-91510,KUTCHA,False,MIDDLE
91511,11,H-91511,PUCCA,True,MIDDLE
91512,12,H-91512,PUCCA,True,MIDDLE
91513,13,H-91513,SEMI_PUCCA,True,MIDDLE
91514,14,H-91514,PUCCA,True,MIDDLE
91515,15,H-91515,PUCCA,True,MIDDLE
91516,16,H-91516,PUCCA,True,LOW
91517,17,H-91517,PUCCA,False,LOW
91518,18,H-91518,PUCCA,True,MIDDLE
91519,19,H-91519,PUCCA,True,MIDDLE
91520,20,H-91520,SEMI_PUCCA,True,HIGH
91521,21,H-91521,PUCCA,True,MIDDLE
91522,22,H-91522,KUTCHA,True,MIDDLE
91523,23,H-91523,KUTCHA,True,HIGH
91524,24,H-91524,PUCCA,True,MIDDLE
91525,25,H-91525,PUCCA,True,LOW
91526,26,H-91526,PUCCA,False,MIDDLE
91527,27,H-91527,SEMI_PUCCA,True,LOW
91528,28,H-91528,PUCCA,False,HIGH
91529,29,H-91529,SEMI_PUCCA,False,MIDDLE
91530,30,H-91530,PUCCA,False,HIGH
91531,31,H-91531,SEMI_PUCCA,True,LOW
91532,32,H-91532,PUCCA,True,LOW
91533,33,H-91533,PUCCA,True,LOW
91534,34,H-91534,PUCCA,True,LOW
91535,35,H-91535,SEMI_PUCCA,True,MIDDLE
91536,36,H-91536,PUCCA,True,MIDDLE
91537,37,H-91537,SEMI_PUCCA,True,MIDDLE
91538,38,H-91538,PUCCA,True,MIDDLE
91539,39,H-91539,PUCCA,True,MIDDLE
91540,40,H-91540,PUCCA,False,MIDDLE
91541,41,H-91541,KUTCHA,True,MIDDLE
91542,42,H-91542,KUTCHA,True,MIDDLE
91543,43,H-91543,PUCCA,False,MIDDLE
91544,44,H-91544,KUTCHA,True,LOW
91545,45,H-91545,SEMI_PUCCA,True,LOW
91546,46,H-91546,PUCCA,True,MIDDLE
91547,47,H-91547,PUCCA,True,MIDDLE
91548,48,H-91548,PUCCA,False,MIDDLE
91549,49,H-91549,PUCCA,True,MIDDLE
91550,50,H-91550,PUCCA,True,MIDDLE
91551,51,H-91551,SEMI_PUCCA,True,MIDDLE
91552,52,H-91552,KUTCHA,True,MIDDLE
91553,53,H-91553,SEMI_PUCCA,True,MIDDLE
91554,54,H-91554,SEMI_PUCCA,False,MIDDLE
91555,55,H-91555,SEMI_PUCCA,True,MIDDLE
91556,56,H-91556,PUCCA,True,LOW
91557,57,H-91557,SEMI_PUCCA,True,LOW
91558,58,H-91558,KUTCHA,True,HIGH
91559,59,H-91559,PUCCA,True,LOW
91560,60,H-91560,PUCCA,True,MIDDLE
91561,61,H-91561,PUCCA,True,MIDDLE
91562,62,H-91562,PUCCA,False,LOW
91563,63,H-91563,SEMI_PUCCA,True,MIDDLE
91564,64,H-91564,PUCCA,True,MIDDLE
91565,65,H-91565,PUCCA,True,HIGH
91566,66,H-91566,SEMI_PUCCA,True,LOW
91567,67,H-91567,KUTCHA,False,LOW
91568,68,H-91568,KUTCHA,True,LOW
91569,69,H-91569,PUCCA,True,MIDDLE
91570,70,H-91570,PUCCA,True,MIDDLE
91571,71,H-91571,PUCCA,False,MIDDLE
91572,72,H-91572,PUCCA,False,MIDDLE
91573,73,H-91573,KUTCHA,True,MIDDLE
91574,74,H-91574,PUCCA,True,LOW
91575,75,H-91575,PUCCA,True,MIDDLE
91576,76,H-91576,SEMI_PUCCA,True,MIDDLE
91577,77,H-91577,SEMI_PUCCA,False,HIGH
91578,78,H-91578,PUCCA,True,LOW
91579,79,H-91579,PUCCA,True,HIGH
91580,80,H-91580,PUCCA,True,MIDDLE
91581,81,H-91581,PUCCA,True,MIDDLE
91582,82,H-91582,PUCCA,True,MIDDLE
91583,83,H-91583,SEMI_PUCCA,True,HIGH
91584,84,H-91584,PUCCA,False,LOW
91585,85,H-91585,PUCCA,True,MIDDLE
91586,86,H-91586,PUCCA,True,MIDDLE
91587,87,H-91587,PUCCA,True,MIDDLE
91588,88,H-91588,PUCCA,True,MIDDLE
91589,89,H-91589,PUCCA,True,MIDDLE
91590,90,H-91590,SEMI_PUCCA,True,MIDDLE
91591,91,H-91591,PUCCA,True,MIDDLE
91592,92,H-91592,PUCCA,True,MIDDLE
91593,93,H-91593,PUCCA,True,HIGH
91594,94,H-91594,PUCCA,True,MIDDLE
91595,95,H-91595,KUTCHA,True,LOW
91596,96,H-91596,PUCCA,True,HIGH
91597,97,H-91597,PUCCA,True,LOW
91598,98,H-91598,PUCCA,True,HIGH
91599,99,H-91599,PUCCA,True,HIGH
91600,100,H-91600,SEMI_PUCCA,True,MIDDLE
91601,101,H-91601,PUCCA,False,LOW
91602,102,H-91602,PUCCA,True,MIDDLE
91603,103,H-91603,PUCCA,True,MIDDLE
91604,104,H-91604,PUCCA,True,LOW
91605,105,H-91605,PUCCA,True,HIGH
91606,106,H-91606,KUTCHA,True,MIDDLE
91607,107,H-91607,PUCCA,True,MIDDLE
91608,108,H-91608,PUCCA,True,MIDDLE
91609,109,H-91609,PUCCA,True,HIGH
91610,110,H-91610,PUCCA,True,LOW
91611,111,H-91611,SEMI_PUCCA,True,MIDDLE
91612,112,H-91612,PUCCA,True,MIDDLE
91613,113,H-91613,PUCCA,True,MIDDLE
91614,114,H-91614,KUTCHA,False,LOW
91615,115,H-91615,PUCCA,True,MIDDLE
91616,116,H-91616,PUCCA,False,MIDDLE
91617,117,H-91617,KUTCHA,True,MIDDLE
91618,118,H-91618,PUCCA,True,LOW
91619,119,H-91619,PUCCA,True,MIDDLE
91620,120,H-91620,PUCCA,True,MIDDLE
91621,121,H-91621,PUCCA,False,LOW
91622,122,H-91622,PUCCA,False,MIDDLE
91623,123,H-91623,SEMI_PUCCA,True,HIGH
91624,124,H-91624,SEMI_PUCCA,True,HIGH
91625,125,H-91625,PUCCA,True,LOW
91626,126,H-91626,SEMI_PUCCA,True,MIDDLE
91627,127,H-91627,KUTCHA,True,LOW
91628,128,H-91628,PUCCA,True,LOW
91629,129,H-91629,PUCCA,True,LOW
91630,130,H-91630,PUCCA,False,HIGH
91631,131,H-91631,SEMI_PUCCA,True,LOW
91632,132,H-91632,SEMI_PUCCA,True,MIDDLE
91633,133,H-91633,PUCCA,True,MIDDLE
91634,134,H-91634,SEMI_PUCCA,True,MIDDLE
91635,135,H-91635,PUCCA,True,LOW
91636,136,H-91636,PUCCA,True,MIDDLE
91637,137,H-91637,SEMI_PUCCA,True,MIDDLE
91638,138,H-91638,SEMI_PUCCA,True,MIDDLE
91639,139,H-91639,PUCCA,False,HIGH
91640,140,H-91640,KUTCHA,True,LOW
91641,141,H-91641,SEMI_PUCCA,True,MIDDLE
91642,142,H-91642,KUTCHA,True,MIDDLE
91643,143,H-91643,PUCCA,True,MIDDLE
91644,144,H-91644,KUTCHA,True,LOW
91645,145,H-91645,PUCCA,True,MIDDLE
91646,146,H-91646,SEMI_PUCCA,True,MIDDLE
91647,147,H-91647,PUCCA,True,MIDDLE
91648,148,H-91648,PUCCA,False,MIDDLE
91649,149,H-91649,SEMI_PUCCA,True,MIDDLE
91650,150,H-91650,KUTCHA,True,MIDDLE
91651,151,H-91651,SEMI_PUCCA,True,LOW
91652,152,H-91652,PUCCA,True,MIDDLE
91653,153,H-91653,PUCCA,True,MIDDLE
91654,154,H-91654,PUCCA,True,MIDDLE
91655,155,H-91655,PUCCA,True,MIDDLE
91656,156,H-91656,PUCCA,True,MIDDLE
91657,157,H-91657,PUCCA,True,MIDDLE
91658,158,H-91658,PUCCA,False,LOW
91659,159,H-91659,KUTCHA,False,MIDDLE
91660,160,H-91660,PUCCA,True,MIDDLE
91661,161,H-91661,PUCCA,True,HIGH
91662,162,H-91662,PUCCA,True,MIDDLE
91663,163,H-91663,SEMI_PUCCA,True,MIDDLE
91664,164,H-91664,KUTCHA,False,LOW
91665,165,H-91665,KUTCHA,True,LOW
91666,166,H-91666,KUTCHA,True,MIDDLE
91667,167,H-91667,SEMI_PUCCA,True,MIDDLE
91668,168,H-91668,KUTCHA,True,MIDDLE
91669,169,H-91669,SEMI_PUCCA,True,LOW
91670,170,H-91670,PUCCA,True,MIDDLE
91671,171,H-91671,PUCCA,False,MIDDLE
91672,172,H-91672,PUCCA,True,MIDDLE
91673,173,H-91673,PUCCA,False,HIGH
91674,174,H-91674,PUCCA,True,LOW
91675,175,H-91675,SEMI_PUCCA,True,LOW
91676,176,H-91676,KUTCHA,True,HIGH
91677,177,H-91677,SEMI_PUCCA,True,MIDDLE
91678,178,H-91678,SEMI_PUCCA,False,MIDDLE
91679,179,H-91679,PUCCA,True,LOW
91680,180,H-91680,PUCCA,True,MIDDLE
91681,181,H-91681,KUTCHA,True,MIDDLE
91682,182,H-91682,KUTCHA,True,LOW
91683,183,H-91683,SEMI_PUCCA,True,MIDDLE
91684,184,H-91684,SEMI_PUCCA,True,HIGH
91685,185,H-91685,PUCCA,True,LOW
91686,186,H-91686,PUCCA,False,MIDDLE
91687,187,H-91687,PUCCA,True,LOW
91688,188,H-91688,SEMI_PUCCA,True,MIDDLE
91689,189,H-91689,PUCCA,False,MIDDLE
91690,190,H-91690,PUCCA,True,MIDDLE
91691,191,H-91691,PUCCA,True,MIDDLE
91692,192,H-91692,PUCCA,True,MIDDLE
91693,193,H-91693,SEMI_PUCCA,True,MIDDLE
91694,194,H-91694,PUCCA,True,HIGH
91695,195,H-91695,KUTCHA,True,LOW
91696,196,H-91696,PUCCA,True,MIDDLE
91697,197,H-91697,SEMI_PUCCA,True,MIDDLE
91698,198,H-91698,SEMI_PUCCA,True,MIDDLE
91699,199,H-91699,PUCCA,True,MIDDLE
91700,200,H-91700,PUCCA,False,LOW
91701,201,H-91701,PUCCA,True,HIGH
91702,202,H-91702,SEMI_PUCCA,True,HIGH
91703,203,H-91703,PUCCA,False,MIDDLE
91704,204,H-91704,PUCCA,True,HIGH
91705,205,H-91705,PUCCA,True,HIGH
91706,206,H-91706,SEMI_PUCCA,True,LOW
91707,207,H-91707,PUCCA,True,MIDDLE
91708,208,H-91708,PUCCA,False,MIDDLE
91709,209,H-91709,PUCCA,True,LOW
91710,210,H-91710,SEMI_PUCCA,False,MIDDLE
91711,211,H-91711,KUTCHA,False,MIDDLE
91712,212,H-91712,PUCCA,True,HIGH
91713,213,H-91713,SEMI_PUCCA,True,MIDDLE
91714,214,H-91714,PUCCA,False,HIGH
91715,215,H-91715,PUCCA,True,HIGH
91716,216,H-91716,SEMI_PUCCA,True,LOW
91717,217,H-91717,PUCCA,False,MIDDLE
91718,218,H-91718,PUCCA,False,HIGH
91719,219,H-91719,PUCCA,True,LOW
91720,220,H-91720,PUCCA,False,MIDDLE
91721,221,H-91721,PUCCA,True,MIDDLE
91722,222,H-91722,KUTCHA,True,MIDDLE
91723,223,H-91723,PUCCA,True,LOW
91724,224,H-91724,SEMI_PUCCA,False,LOW
91725,225,H-91725,KUTCHA,True,MIDDLE
91726,226,H-91726,PUCCA,True,HIGH
91727,227,H-91727,PUCCA,True,MIDDLE
91728,228,H-91728,PUCCA,True,MIDDLE
91729,229,H-91729,PUCCA,True,HIGH
91730,230,H-91730,PUCCA,False,HIGH
91731,231,H-91731,PUCCA,True,MIDDLE
91732,232,H-91732,PUCCA,False,MIDDLE
91733,233,H-91733,SEMI_PUCCA,True,LOW
91734,234,H-91734,PUCCA,True,MIDDLE
91735,235,H-91735,PUCCA,True,MIDDLE
91736,236,H-91736,PUCCA,True,LOW
91737,237,H-91737,SEMI_PUCCA,True,LOW
91738,238,H-91738,PUCCA,False,MIDDLE
91739,239,H-91739,PUCCA,True,MIDDLE
91740,240,H-91740,SEMI_PUCCA,True,MIDDLE
91741,241,H-91741,PUCCA,True,LOW
91742,242,H-91742,KUTCHA,True,MIDDLE
91743,243,H-91743,SEMI_PUCCA,True,MIDDLE
91744,244,H-91744,PUCCA,True,MIDDLE
91745,245,H-91745,SEMI_PUCCA,True,MIDDLE
91746,246,H-91746,PUCCA,False,HIGH
91747,247,H-91747,PUCCA,True,MIDDLE
91748,248,H-91748,PUCCA,True,HIGH
91749,249,H-91749,PUCCA,True,MIDDLE
91750,250,H-91750,SEMI_PUCCA,False,MIDDLE
91751,251,H-91751,PUCCA,True,MIDDLE
91752,252,H-91752,PUCCA,True,LOW
91753,253,H-91753,PUCCA,False,MIDDLE
91754,254,H-91754,PUCCA,True,MIDDLE
91755,255,H-91755,PUCCA,True,MIDDLE
91756,256,H-91756,SEMI_PUCCA,True,MIDDLE
91757,257,H-91757,PUCCA,True,MIDDLE
91758,258,H-91758,PUCCA,True,MIDDLE
91759,259,H-91759,PUCCA,True,HIGH
91760,260,H-91760,KUTCHA,True,HIGH
91761,261,H-91761,PUCCA,False,HIGH
91762,262,H-91762,PUCCA,False,MIDDLE
91763,263,H-91763,PUCCA,False,LOW
91764,264,H-91764,KUTCHA,True,LOW
91765,265,H-91765,KUTCHA,False,LOW
91766,266,H-91766,PUCCA,True,MIDDLE
91767,267,H-91767,PUCCA,True,MIDDLE
91768,268,H-91768,PUCCA,True,LOW
91769,269,H-91769,PUCCA,True,MIDDLE
91770,270,H-91770,PUCCA,True,MIDDLE
91771,271,H-91771,PUCCA,True,MIDDLE
91772,272,H-91772,PUCCA,True,MIDDLE
91773,273,H-91773,KUTCHA,True,MIDDLE
91774,274,H-91774,PUCCA,True,MIDDLE
91775,275,H-91775,KUTCHA,True,MIDDLE
91776,276,H-91776,KUTCHA,True,LOW
91777,277,H-91777,PUCCA,True,MIDDLE
91778,278,H-91778,KUTCHA,True,MIDDLE
91779,279,H-91779,PUCCA,True,MIDDLE
91780,280,H-91780,SEMI_PUCCA,True,LOW
91781,281,H-91781,PUCCA,False,LOW
91782,282,H-91782,SEMI_PUCCA,True,LOW
91783,283,H-91783,PUCCA,True,LOW
91784,284,H-91784,PUCCA,True,LOW
91785,285,H-91785,KUTCHA,False,MIDDLE
91786,286,H-91786,PUCCA,True,HIGH
91787,287,H-91787,KUTCHA,True,MIDDLE
91788,288,H-91788,PUCCA,True,MIDDLE
91789,289,H-91789,PUCCA,True,MIDDLE
91790,290,H-91790,KUTCHA,True,HIGH
91791,291,H-91791,PUCCA,True,HIGH
91792,292,H-91792,PUCCA,True,MIDDLE
91793,293,H-91793,KUTCHA,True,HIGH
91794,294,H-91794,PUCCA,True,MIDDLE
91795,295,H-91795,PUCCA,True,MIDDLE
91796,296,H-91796,SEMI_PUCCA,True,MIDDLE
91797,297,H-91797,PUCCA,True,MIDDLE
91798,298,H-91798,PUCCA,True,HIGH
91799,299,H-91799,PUCCA,False,LOW
91800,300,H-91800,PUCCA,False,MIDDLE
91801,301,H-91801,PUCCA,True,LOW
91802,302,H-91802,PUCCA,False,MIDDLE
91803,303,H-91803,SEMI_PUCCA,True,MIDDLE
91804,304,H-91804,SEMI_PUCCA,True,MIDDLE
91805,305,H-91805,KUTCHA,True,LOW
91806,306,H-91806,KUTCHA,False,MIDDLE
91807,307,H-91807,PUCCA,False,MIDDLE
91808,308,H-91808,KUTCHA,True,MIDDLE
91809,309,H-91809,PUCCA,True,MIDDLE
91810,310,H-91810,PUCCA,True,MIDDLE
91811,311,H-91811,PUCCA,True,LOW
91812,312,H-91812,PUCCA,True,MIDDLE
91813,313,H-91813,PUCCA,True,LOW
91814,314,H-91814,PUCCA,True,MIDDLE
91815,315,H-91815,PUCCA,False,MIDDLE
91816,316,H-91816,PUCCA,True,MIDDLE
91817,317,H-91817,PUCCA,True,MIDDLE
91818,318,H-91818,PUCCA,True,LOW
91819,319,H-91819,PUCCA,False,HIGH
91820,320,H-91820,KUTCHA,True,MIDDLE
91821,321,H-91821,SEMI_PUCCA,True,MIDDLE
91822,322,H-91822,PUCCA,True,MIDDLE
91823,323,H-91823,PUCCA,True,MIDDLE
91824,324,H-91824,KUTCHA,True,LOW
91825,325,H-91825,SEMI_PUCCA,True,MIDDLE
91826,326,H-91826,PUCCA,False,HIGH
91827,327,H-91827,PUCCA,True,HIGH
91828,328,H-91828,PUCCA,True,HIGH
91829,329,H-91829,PUCCA,True,HIGH
91830,330,H-91830,PUCCA,True,MIDDLE
91831,331,H-91831,PUCCA,True,MIDDLE
91832,332,H-91832,KUTCHA,True,LOW
91833,333,H-91833,KUTCHA,False,MIDDLE
91834,334,H-91834,PUCCA,True,MIDDLE
91835,335,H-91835,PUCCA,True,HIGH
91836,336,H-91836,KUTCHA,True,MIDDLE
91837,337,H-91837,PUCCA,True,MIDDLE
91838,338,H-91838,PUCCA,True,LOW
91839,339,H-91839,PUCCA,True,LOW
91840,340,H-91840,SEMI_PUCCA,True,LOW
91841,341,H-91841,PUCCA,True,MIDDLE
91842,342,H-91842,PUCCA,True,MIDDLE
91843,343,H-91843,PUCCA,False,MIDDLE
91844,344,H-91844,PUCCA,True,LOW
91845,345,H-91845,PUCCA,False,MIDDLE
91846,346,H-91846,SEMI_PUCCA,True,MIDDLE
91847,347,H-91847,PUCCA,True,MIDDLE
91848,348,H-91848,PUCCA,True,LOW
91849,349,H-91849,PUCCA,True,LOW
91850,350,H-91850,PUCCA,False,HIGH
91851,351,H-91851,PUCCA,False,MIDDLE
91852,352,H-91852,PUCCA,True,LOW
91853,353,H-91853,PUCCA,False,MIDDLE
91854,354,H-91854,PUCCA,True,LOW
91855,355,H-91855,PUCCA,False,HIGH
91856,356,H-91856,PUCCA,True,MIDDLE
91857,357,H-91857,PUCCA,True,LOW
91858,358,H-91858,KUTCHA,True,MIDDLE
91859,359,H-91859,KUTCHA,True,LOW
91860,360,H-91860,PUCCA,True,MIDDLE
91861,361,H-91861,KUTCHA,True,MIDDLE
91862,362,H-91862,PUCCA,True,MIDDLE
91863,363,H-91863,SEMI_PUCCA,True,HIGH
91864,364,H-91864,PUCCA,True,MIDDLE
91865,365,H-91865,PUCCA,True,LOW
91866,366,H-91866,PUCCA,True,MIDDLE
91867,367,H-91867,SEMI_PUCCA,False,HIGH
91868,368,H-91868,PUCCA,True,MIDDLE
91869,369,H-91869,PUCCA,True,MIDDLE
91870,370,H-91870,PUCCA,False,MIDDLE
91871,371,H-91871,PUCCA,True,MIDDLE
91872,372,H-91872,PUCCA,True,HIGH
91873,373,H-91873,PUCCA,True,LOW
91874,374,H-91874,PUCCA,True,MIDDLE
91875,375,H-91875,PUCCA,True,HIGH
91876,376,H-91876,SEMI_PUCCA,False,MIDDLE
91877,377,H-91877,PUCCA,True,MIDDLE
91878,378,H-91878,PUCCA,False,LOW
91879,379,H-91879,SEMI_PUCCA,True,LOW
91880,380,H-91880,PUCCA,False,MIDDLE
91881,381,H-91881,PUCCA,True,HIGH
91882,382,H-91882,PUCCA,True,MIDDLE
91883,383,H-91883,KUTCHA,False,MIDDLE
91884,384,H-91884,PUCCA,False,HIGH
91885,385,H-91885,PUCCA,True,MIDDLE
91886,386,H-91886,KUTCHA,True,MIDDLE
91887,387,H-91887,PUCCA,True,MIDDLE
91888,388,H-91888,PUCCA,True,HIGH
91889,389,H-91889,PUCCA,True,MIDDLE
91890,390,H-91890,PUCCA,True,MIDDLE
91891,391,H-91891,PUCCA,True,MIDDLE
91892,392,H-91892,KUTCHA,True,MIDDLE
91893,393,H-91893,PUCCA,False,MIDDLE
91894,394,H-91894,PUCCA,True,MIDDLE
91895,395,H-91895,PUCCA,True,LOW
91896,396,H-91896,SEMI_PUCCA,True,MIDDLE
91897,397,H-91897,SEMI_PUCCA,True,MIDDLE
91898,398,H-91898,KUTCHA,True,MIDDLE
91899,399,H-91899,PUCCA,False,MIDDLE
91900,400,H-91900,PUCCA,True,LOW
91901,401,H-91901,SEMI_PUCCA,True,LOW
91902,402,H-91902,SEMI_PUCCA,True,HIGH
91903,403,H-91903,SEMI_PUCCA,True,MIDDLE
91904,404,H-91904,SEMI_PUCCA,True,MIDDLE
91905,405,H-91905,PUCCA,True,MIDDLE
91906,406,H-91906,PUCCA,True,MIDDLE
91907,407,H-91907,PUCCA,False,MIDDLE
91908,408,H-91908,SEMI_PUCCA,False,MIDDLE
91909,409,H-91909,KUTCHA,True,MIDDLE
91910,410,H-91910,SEMI_PUCCA,True,HIGH
91911,411,H-91911,SEMI_PUCCA,True,LOW
91912,412,H-91912,PUCCA,True,HIGH
91913,413,H-91913,PUCCA,False,HIGH
91914,414,H-91914,SEMI_PUCCA,True,MIDDLE
91915,415,H-91915,KUTCHA,True,HIGH
91916,416,H-91916,KUTCHA,True,MIDDLE
91917,417,H-91917,PUCCA,True,MIDDLE
91918,418,H-91918,SEMI_PUCCA,True,LOW
91919,419,H-91919,KUTCHA,True,MIDDLE
91920,420,H-91920,SEMI_PUCCA,True,MIDDLE
91921,421,H-91921,PUCCA,True,MIDDLE
91922,422,H-91922,KUTCHA,True,MIDDLE
91923,423,H-91923,PUCCA,True,MIDDLE
91924,424,H-91924,SEMI_PUCCA,True,MIDDLE
91925,425,H-91925,PUCCA,True,MIDDLE
91926,426,H-91926,PUCCA,False,MIDDLE
91927,427,H-91927,PUCCA,True,MIDDLE
91928,428,H-91928,SEMI_PUCCA,True,MIDDLE
91929,429,H-91929,SEMI_PUCCA,True,LOW
91930,430,H-91930,SEMI_PUCCA,True,LOW
91931,431,H-91931,PUCCA,True,LOW
91932,432,H-91932,KUTCHA,False,LOW
91933,433,H-91933,PUCCA,False,LOW
91934,434,H-91934,KUTCHA,True,HIGH
91935,435,H-91935,PUCCA,True,MIDDLE
91936,436,H-91936,PUCCA,True,LOW
91937,437,H-91937,PUCCA,True,MIDDLE
91938,438,H-91938,KUTCHA,True,MIDDLE
91939,439,H-91939,SEMI_PUCCA,True,LOW
91940,440,H-91940,PUCCA,True,MIDDLE
91941,441,H-91941,PUCCA,True,MIDDLE
91942,442,H-91942,SEMI_PUCCA,True,MIDDLE
91943,443,H-91943,SEMI_PUCCA,True,MIDDLE
91944,444,H-91944,PUCCA,False,MIDDLE
91945,445,H-91945,PUCCA,True,MIDDLE
91946,446,H-91946,PUCCA,True,MIDDLE
91947,447,H-91947,PUCCA,True,MIDDLE
91948,448,H-91948,PUCCA,True,HIGH
91949,449,H-91949,PUCCA,True,MIDDLE
91950,450,H-91950,PUCCA,True,MIDDLE
91951,451,H-91951,PUCCA,True,HIGH
91952,452,H-91952,PUCCA,True,MIDDLE
91953,453,H-91953,KUTCHA,False,LOW
91954,454,H-91954,PUCCA,True,MIDDLE
91955,455,H-91955,SEMI_PUCCA,True,MIDDLE
91956,456,H-91956,PUCCA,True,LOW
91957,457,H-91957,KUTCHA,False,MIDDLE
91958,458,H-91958,PUCCA,True,MIDDLE
91959,459,H-91959,KUTCHA,True,MIDDLE
91960,460,H-91960,PUCCA,True,HIGH
91961,461,H-91961,PUCCA,False,LOW
91962,462,H-91962,KUTCHA,True,HIGH
91963,463,H-91963,PUCCA,True,LOW
91964,464,H-91964,SEMI_PUCCA,False,MIDDLE
91965,465,H-91965,KUTCHA,False,MIDDLE
91966,466,H-91966,PUCCA,True,MIDDLE
91967,467,H-91967,SEMI_PUCCA,True,HIGH
91968,468,H-91968,PUCCA,True,MIDDLE
91969,469,H-91969,SEMI_PUCCA,True,MIDDLE
91970,470,H-91970,KUTCHA,False,LOW
91971,471,H-91971,SEMI_PUCCA,True,LOW
91972,472,H-91972,SEMI_PUCCA,True,MIDDLE
91973,473,H-91973,SEMI_PUCCA,True,HIGH
91974,474,H-91974,PUCCA,True,MIDDLE
91975,475,H-91975,PUCCA,True,MIDDLE
91976,476,H-91976,PUCCA,False,MIDDLE
91977,477,H-91977,PUCCA,True,MIDDLE
91978,478,H-91978,SEMI_PUCCA,True,LOW
91979,479,H-91979,PUCCA,True,HIGH
91980,480,H-91980,KUTCHA,False,LOW
91981,481,H-91981,PUCCA,True,MIDDLE
91982,482,H-91982,SEMI_PUCCA,True,MIDDLE
91983,483,H-91983,SEMI_PUCCA,False,MIDDLE
91984,484,H-91984,PUCCA,True,MIDDLE
91985,485,H-91985,PUCCA,True,MIDDLE
91986,486,H-91986,PUCCA,True,MIDDLE
91987,487,H-91987,SEMI_PUCCA,True,MIDDLE
91988,488,H-91988,SEMI_PUCCA,True,HIGH
91989,489,H-91989,PUCCA,False,MIDDLE
91990,490,H-91990,PUCCA,True,LOW
91991,491,H-91991,PUCCA,True,MIDDLE
91992,492,H-91992,PUCCA,False,MIDDLE
91993,493,H-91993,PUCCA,True,MIDDLE
91994,494,H-91994,SEMI_PUCCA,True,MIDDLE
91995,495,H-91995,PUCCA,True,MIDDLE
91996,496,H-91996,KUTCHA,False,LOW
91997,497,H-91997,PUCCA,True,MIDDLE
91998,498,H-91998,KUTCHA,True,HIGH
91999,499,H-91999,PUCCA,True,MIDDLE
92000,500,H-92000,PUCCA,True,MIDDLE
92001,1,H-92001,KUTCHA,False,HIGH
92002,2,H-92002,SEMI_PUCCA,False,MIDDLE
92003,3,H-92003,SEMI_PUCCA,True,HIGH
92004,4,H-92004,SEMI_PUCCA,True,HIGH
92005,5,H-92005,PUCCA,True,MIDDLE
92006,6,H-92006,PUCCA,False,MIDDLE
92007,7,H-92007,PUCCA,True,LOW
92008,8,H-92008,KUTCHA,True,HIGH
92009,9,H-92009,SEMI_PUCCA,True,HIGH
92010,10,H-92010,PUCCA,True,MIDDLE
92011,11,H-92011,KUTCHA,True,MIDDLE
92012,12,H-92012,PUCCA,True,LOW
92013,13,H-92013,PUCCA,True,MIDDLE
